file_name,relative_path,target_name,date_obs,obs_date,exposure,filter
Qatar-1260828100915.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828100915.fits,Qatar-1,2026-08-28T03:09:15.394-0700,2026-08-28,,Clear
Qatar-1260828101215.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828101215.fits,Qatar-1,2026-08-28T03:12:15.841-0700,2026-08-28,,Clear
Qatar-1260828101516.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828101516.fits,Qatar-1,2026-08-28T03:15:16.266-0700,2026-08-28,,Clear
Qatar-1260828101815.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828101815.fits,Qatar-1,2026-08-28T03:18:15.549-0700,2026-08-28,,Clear
Qatar-1260828102115.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828102115.fits,Qatar-1,2026-08-28T03:21:15.937-0700,2026-08-28,,Clear
Qatar-1260828102415.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828102415.fits,Qatar-1,2026-08-28T03:24:15.443-0700,2026-08-28,,Clear
Qatar-1260828102715.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828102715.fits,Qatar-1,2026-08-28T03:27:15.867-0700,2026-08-28,,Clear
Qatar-1260828103015.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828103015.fits,Qatar-1,2026-08-28T03:30:15.357-0700,2026-08-28,,Clear
Qatar-1260828103315.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828103315.fits,Qatar-1,2026-08-28T03:33:15.770-0700,2026-08-28,,Clear
Qatar-1260828103616.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828103616.fits,Qatar-1,2026-08-28T03:36:16.013-0700,2026-08-28,,Clear
Qatar-1260828103915.fits,observations\2026-08-28\Qatar-1\session_01\Qatar-1260828103915.fits,Qatar-1,2026-08-28T03:39:15.361-0700,2026-08-28,,Clear
TRES-5260829055250.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829055250.fits,TRES-5,2026-08-28T22:52:50.942-0700,2026-08-28,,Clear
TRES-5260829055721.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829055721.fits,TRES-5,2026-08-28T22:57:21.979-0700,2026-08-28,,Clear
TRES-5260829060207.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829060207.fits,TRES-5,2026-08-28T23:02:07.961-0700,2026-08-28,,Clear
TRES-5260829060706.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829060706.fits,TRES-5,2026-08-28T23:07:06.017-0700,2026-08-28,,Clear
TRES-5260829060851.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829060851.fits,TRES-5,2026-08-28T23:08:51.200-0700,2026-08-28,,Clear
TRES-5260829061035.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829061035.fits,TRES-5,2026-08-28T23:10:35.381-0700,2026-08-28,,Clear
TRES-5260829061219.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829061219.fits,TRES-5,2026-08-28T23:12:19.532-0700,2026-08-28,,Clear
TRES-5260829061402.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829061402.fits,TRES-5,2026-08-28T23:14:02.685-0700,2026-08-28,,Clear
TRES-5260829061546.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829061546.fits,TRES-5,2026-08-28T23:15:46.847-0700,2026-08-28,,Clear
TRES-5260829061815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829061815.fits,TRES-5,2026-08-28T23:18:15.305-0700,2026-08-28,,Clear
TRES-5260829062115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829062115.fits,TRES-5,2026-08-28T23:21:15.772-0700,2026-08-28,,Clear
TRES-5260829062415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829062415.fits,TRES-5,2026-08-28T23:24:15.338-0700,2026-08-28,,Clear
TRES-5260829062715.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829062715.fits,TRES-5,2026-08-28T23:27:15.729-0700,2026-08-28,,Clear
TRES-5260829063015.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829063015.fits,TRES-5,2026-08-28T23:30:15.212-0700,2026-08-28,,Clear
TRES-5260829063315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829063315.fits,TRES-5,2026-08-28T23:33:15.700-0700,2026-08-28,,Clear
TRES-5260829063616.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829063616.fits,TRES-5,2026-08-28T23:36:16.131-0700,2026-08-28,,Clear
TRES-5260829063915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829063915.fits,TRES-5,2026-08-28T23:39:15.551-0700,2026-08-28,,Clear
TRES-5260829064216.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829064216.fits,TRES-5,2026-08-28T23:42:16.888-0700,2026-08-28,,Clear
TRES-5260829064515.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829064515.fits,TRES-5,2026-08-28T23:45:15.161-0700,2026-08-28,,Clear
TRES-5260829064815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829064815.fits,TRES-5,2026-08-28T23:48:15.637-0700,2026-08-28,,Clear
TRES-5260829065115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829065115.fits,TRES-5,2026-08-28T23:51:15.957-0700,2026-08-28,,Clear
TRES-5260829065415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829065415.fits,TRES-5,2026-08-28T23:54:15.369-0700,2026-08-28,,Clear
TRES-5260829065715.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829065715.fits,TRES-5,2026-08-28T23:57:15.811-0700,2026-08-28,,Clear
TRES-5260829070015.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829070015.fits,TRES-5,2026-08-29T00:00:15.243-0700,2026-08-29,,Clear
TRES-5260829070315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829070315.fits,TRES-5,2026-08-29T00:03:15.751-0700,2026-08-29,,Clear
TRES-5260829070615.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829070615.fits,TRES-5,2026-08-29T00:06:15.168-0700,2026-08-29,,Clear
TRES-5260829070915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829070915.fits,TRES-5,2026-08-29T00:09:15.569-0700,2026-08-29,,Clear
TRES-5260829071215.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829071215.fits,TRES-5,2026-08-29T00:12:15.980-0700,2026-08-29,,Clear
TRES-5260829071516.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829071516.fits,TRES-5,2026-08-29T00:15:16.498-0700,2026-08-29,,Clear
TRES-5260829071815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829071815.fits,TRES-5,2026-08-29T00:18:15.850-0700,2026-08-29,,Clear
TRES-5260829072115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829072115.fits,TRES-5,2026-08-29T00:21:15.178-0700,2026-08-29,,Clear
TRES-5260829072415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829072415.fits,TRES-5,2026-08-29T00:24:15.633-0700,2026-08-29,,Clear
TRES-5260829072716.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829072716.fits,TRES-5,2026-08-29T00:27:16.103-0700,2026-08-29,,Clear
TRES-5260829073016.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829073016.fits,TRES-5,2026-08-29T00:30:16.518-0700,2026-08-29,,Clear
TRES-5260829073315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829073315.fits,TRES-5,2026-08-29T00:33:15.964-0700,2026-08-29,,Clear
TRES-5260829073615.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829073615.fits,TRES-5,2026-08-29T00:36:15.339-0700,2026-08-29,,Clear
TRES-5260829073915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829073915.fits,TRES-5,2026-08-29T00:39:15.722-0700,2026-08-29,,Clear
TRES-5260829074217.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829074217.fits,TRES-5,2026-08-29T00:42:17.091-0700,2026-08-29,,Clear
TRES-5260829074515.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829074515.fits,TRES-5,2026-08-29T00:45:15.537-0700,2026-08-29,,Clear
TRES-5260829074815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829074815.fits,TRES-5,2026-08-29T00:48:15.862-0700,2026-08-29,,Clear
TRES-5260829075115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829075115.fits,TRES-5,2026-08-29T00:51:15.293-0700,2026-08-29,,Clear
TRES-5260829075415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829075415.fits,TRES-5,2026-08-29T00:54:15.677-0700,2026-08-29,,Clear
TRES-5260829075716.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829075716.fits,TRES-5,2026-08-29T00:57:16.066-0700,2026-08-29,,Clear
TRES-5260829080015.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829080015.fits,TRES-5,2026-08-29T01:00:15.420-0700,2026-08-29,,Clear
TRES-5260829080315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829080315.fits,TRES-5,2026-08-29T01:03:15.854-0700,2026-08-29,,Clear
TRES-5260829080615.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829080615.fits,TRES-5,2026-08-29T01:06:15.282-0700,2026-08-29,,Clear
TRES-5260829080915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829080915.fits,TRES-5,2026-08-29T01:09:15.663-0700,2026-08-29,,Clear
TRES-5260829081216.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829081216.fits,TRES-5,2026-08-29T01:12:16.129-0700,2026-08-29,,Clear
TRES-5260829081515.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829081515.fits,TRES-5,2026-08-29T01:15:15.528-0700,2026-08-29,,Clear
TRES-5260829081815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829081815.fits,TRES-5,2026-08-29T01:18:15.920-0700,2026-08-29,,Clear
TRES-5260829082115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829082115.fits,TRES-5,2026-08-29T01:21:15.467-0700,2026-08-29,,Clear
TRES-5260829082415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829082415.fits,TRES-5,2026-08-29T01:24:15.856-0700,2026-08-29,,Clear
TRES-5260829082715.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829082715.fits,TRES-5,2026-08-29T01:27:15.404-0700,2026-08-29,,Clear
TRES-5260829083016.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829083016.fits,TRES-5,2026-08-29T01:30:16.906-0700,2026-08-29,,Clear
TRES-5260829083315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829083315.fits,TRES-5,2026-08-29T01:33:15.277-0700,2026-08-29,,Clear
TRES-5260829083615.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829083615.fits,TRES-5,2026-08-29T01:36:15.754-0700,2026-08-29,,Clear
TRES-5260829083915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829083915.fits,TRES-5,2026-08-29T01:39:15.249-0700,2026-08-29,,Clear
TRES-5260829084215.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829084215.fits,TRES-5,2026-08-29T01:42:15.643-0700,2026-08-29,,Clear
TRES-5260829084516.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829084516.fits,TRES-5,2026-08-29T01:45:16.078-0700,2026-08-29,,Clear
TRES-5260829084815.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829084815.fits,TRES-5,2026-08-29T01:48:15.461-0700,2026-08-29,,Clear
TRES-5260829085115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829085115.fits,TRES-5,2026-08-29T01:51:15.906-0700,2026-08-29,,Clear
TRES-5260829085415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829085415.fits,TRES-5,2026-08-29T01:54:15.345-0700,2026-08-29,,Clear
TRES-5260829085715.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829085715.fits,TRES-5,2026-08-29T01:57:15.871-0700,2026-08-29,,Clear
TRES-5260829090015.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829090015.fits,TRES-5,2026-08-29T02:00:15.275-0700,2026-08-29,,Clear
TRES-5260829090315.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829090315.fits,TRES-5,2026-08-29T02:03:15.642-0700,2026-08-29,,Clear
TRES-5260829090617.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829090617.fits,TRES-5,2026-08-29T02:06:17.119-0700,2026-08-29,,Clear
TRES-5260829090915.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829090915.fits,TRES-5,2026-08-29T02:09:15.603-0700,2026-08-29,,Clear
TRES-5260829091216.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829091216.fits,TRES-5,2026-08-29T02:12:16.082-0700,2026-08-29,,Clear
TRES-5260829091516.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829091516.fits,TRES-5,2026-08-29T02:15:16.553-0700,2026-08-29,,Clear
TRES-5260829091817.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829091817.fits,TRES-5,2026-08-29T02:18:17.035-0700,2026-08-29,,Clear
TRES-5260829092115.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829092115.fits,TRES-5,2026-08-29T02:21:15.391-0700,2026-08-29,,Clear
TRES-5260829092415.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829092415.fits,TRES-5,2026-08-29T02:24:15.733-0700,2026-08-29,,Clear
TRES-5260829092716.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829092716.fits,TRES-5,2026-08-29T02:27:16.120-0700,2026-08-29,,Clear
TRES-5260829093015.fits,observations\2026-08-29\TRES-5\session_01\TRES-5260829093015.fits,TRES-5,2026-08-29T02:30:15.547-0700,2026-08-29,,Clear
CoRoT-2260830031836.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830031836.fits,CoRoT-2,2026-08-29T20:18:36.985-0700,2026-08-29,,Clear
CoRoT-2260830032115.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032115.fits,CoRoT-2,2026-08-29T20:21:15.622-0700,2026-08-29,,Clear
CoRoT-2260830032417.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032417.fits,CoRoT-2,2026-08-29T20:24:17.067-0700,2026-08-29,,Clear
CoRoT-2260830032716.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830032716.fits,CoRoT-2,2026-08-29T20:27:16.462-0700,2026-08-29,,Clear
CoRoT-2260830033015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033015.fits,CoRoT-2,2026-08-29T20:30:15.898-0700,2026-08-29,,Clear
CoRoT-2260830033315.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033315.fits,CoRoT-2,2026-08-29T20:33:15.404-0700,2026-08-29,,Clear
CoRoT-2260830033616.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033616.fits,CoRoT-2,2026-08-29T20:36:16.805-0700,2026-08-29,,Clear
CoRoT-2260830033916.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830033916.fits,CoRoT-2,2026-08-29T20:39:16.321-0700,2026-08-29,,Clear
CoRoT-2260830034215.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034215.fits,CoRoT-2,2026-08-29T20:42:15.761-0700,2026-08-29,,Clear
CoRoT-2260830034515.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034515.fits,CoRoT-2,2026-08-29T20:45:15.139-0700,2026-08-29,,Clear
CoRoT-2260830034816.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830034816.fits,CoRoT-2,2026-08-29T20:48:16.590-0700,2026-08-29,,Clear
CoRoT-2260830035116.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035116.fits,CoRoT-2,2026-08-29T20:51:16.173-0700,2026-08-29,,Clear
CoRoT-2260830035415.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035415.fits,CoRoT-2,2026-08-29T20:54:15.552-0700,2026-08-29,,Clear
CoRoT-2260830035716.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830035716.fits,CoRoT-2,2026-08-29T20:57:16.158-0700,2026-08-29,,Clear
CoRoT-2260830040015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830040015.fits,CoRoT-2,2026-08-29T21:00:15.706-0700,2026-08-29,,Clear
CoRoT-2260830040316.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830040316.fits,CoRoT-2,2026-08-29T21:03:16.188-0700,2026-08-29,,Clear
CoRoT-2260830040615.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830040615.fits,CoRoT-2,2026-08-29T21:06:15.717-0700,2026-08-29,,Clear
CoRoT-2260830040916.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830040916.fits,CoRoT-2,2026-08-29T21:09:16.244-0700,2026-08-29,,Clear
CoRoT-2260830041215.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830041215.fits,CoRoT-2,2026-08-29T21:12:15.764-0700,2026-08-29,,Clear
CoRoT-2260830041515.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830041515.fits,CoRoT-2,2026-08-29T21:15:15.280-0700,2026-08-29,,Clear
CoRoT-2260830041816.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830041816.fits,CoRoT-2,2026-08-29T21:18:16.584-0700,2026-08-29,,Clear
CoRoT-2260830042116.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830042116.fits,CoRoT-2,2026-08-29T21:21:16.025-0700,2026-08-29,,Clear
CoRoT-2260830042415.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830042415.fits,CoRoT-2,2026-08-29T21:24:15.466-0700,2026-08-29,,Clear
CoRoT-2260830042715.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830042715.fits,CoRoT-2,2026-08-29T21:27:15.806-0700,2026-08-29,,Clear
CoRoT-2260830043015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830043015.fits,CoRoT-2,2026-08-29T21:30:15.285-0700,2026-08-29,,Clear
CoRoT-2260830043316.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830043316.fits,CoRoT-2,2026-08-29T21:33:16.662-0700,2026-08-29,,Clear
CoRoT-2260830043616.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830043616.fits,CoRoT-2,2026-08-29T21:36:16.130-0700,2026-08-29,,Clear
CoRoT-2260830043916.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830043916.fits,CoRoT-2,2026-08-29T21:39:16.588-0700,2026-08-29,,Clear
CoRoT-2260830044216.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830044216.fits,CoRoT-2,2026-08-29T21:42:16.043-0700,2026-08-29,,Clear
CoRoT-2260830044515.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830044515.fits,CoRoT-2,2026-08-29T21:45:15.396-0700,2026-08-29,,Clear
CoRoT-2260830044815.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830044815.fits,CoRoT-2,2026-08-29T21:48:15.835-0700,2026-08-29,,Clear
CoRoT-2260830045115.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830045115.fits,CoRoT-2,2026-08-29T21:51:15.168-0700,2026-08-29,,Clear
CoRoT-2260830045415.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830045415.fits,CoRoT-2,2026-08-29T21:54:15.581-0700,2026-08-29,,Clear
CoRoT-2260830045716.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830045716.fits,CoRoT-2,2026-08-29T21:57:16.045-0700,2026-08-29,,Clear
CoRoT-2260830050015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830050015.fits,CoRoT-2,2026-08-29T22:00:15.458-0700,2026-08-29,,Clear
CoRoT-2260830050315.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830050315.fits,CoRoT-2,2026-08-29T22:03:15.941-0700,2026-08-29,,Clear
CoRoT-2260830050615.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830050615.fits,CoRoT-2,2026-08-29T22:06:15.552-0700,2026-08-29,,Clear
CoRoT-2260830050915.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830050915.fits,CoRoT-2,2026-08-29T22:09:15.990-0700,2026-08-29,,Clear
CoRoT-2260830051216.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830051216.fits,CoRoT-2,2026-08-29T22:12:16.403-0700,2026-08-29,,Clear
CoRoT-2260830051515.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830051515.fits,CoRoT-2,2026-08-29T22:15:15.707-0700,2026-08-29,,Clear
CoRoT-2260830051815.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830051815.fits,CoRoT-2,2026-08-29T22:18:15.171-0700,2026-08-29,,Clear
CoRoT-2260830052115.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830052115.fits,CoRoT-2,2026-08-29T22:21:15.636-0700,2026-08-29,,Clear
CoRoT-2260830052416.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830052416.fits,CoRoT-2,2026-08-29T22:24:16.144-0700,2026-08-29,,Clear
CoRoT-2260830052715.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830052715.fits,CoRoT-2,2026-08-29T22:27:15.577-0700,2026-08-29,,Clear
CoRoT-2260830053015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830053015.fits,CoRoT-2,2026-08-29T22:30:15.935-0700,2026-08-29,,Clear
CoRoT-2260830053315.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830053315.fits,CoRoT-2,2026-08-29T22:33:15.423-0700,2026-08-29,,Clear
CoRoT-2260830053615.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830053615.fits,CoRoT-2,2026-08-29T22:36:15.917-0700,2026-08-29,,Clear
CoRoT-2260830053916.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830053916.fits,CoRoT-2,2026-08-29T22:39:16.312-0700,2026-08-29,,Clear
CoRoT-2260830054215.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830054215.fits,CoRoT-2,2026-08-29T22:42:15.764-0700,2026-08-29,,Clear
CoRoT-2260830054517.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830054517.fits,CoRoT-2,2026-08-29T22:45:17.026-0700,2026-08-29,,Clear
CoRoT-2260830054816.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830054816.fits,CoRoT-2,2026-08-29T22:48:16.444-0700,2026-08-29,,Clear
CoRoT-2260830055116.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830055116.fits,CoRoT-2,2026-08-29T22:51:16.829-0700,2026-08-29,,Clear
CoRoT-2260830055415.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830055415.fits,CoRoT-2,2026-08-29T22:54:15.274-0700,2026-08-29,,Clear
CoRoT-2260830055715.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830055715.fits,CoRoT-2,2026-08-29T22:57:15.694-0700,2026-08-29,,Clear
CoRoT-2260830060015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830060015.fits,CoRoT-2,2026-08-29T23:00:15.152-0700,2026-08-29,,Clear
CoRoT-2260830060315.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830060315.fits,CoRoT-2,2026-08-29T23:03:15.625-0700,2026-08-29,,Clear
CoRoT-2260830060616.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830060616.fits,CoRoT-2,2026-08-29T23:06:16.047-0700,2026-08-29,,Clear
CoRoT-2260830060916.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830060916.fits,CoRoT-2,2026-08-29T23:09:16.488-0700,2026-08-29,,Clear
CoRoT-2260830061215.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830061215.fits,CoRoT-2,2026-08-29T23:12:15.933-0700,2026-08-29,,Clear
CoRoT-2260830061516.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830061516.fits,CoRoT-2,2026-08-29T23:15:16.314-0700,2026-08-29,,Clear
CoRoT-2260830061815.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830061815.fits,CoRoT-2,2026-08-29T23:18:15.885-0700,2026-08-29,,Clear
CoRoT-2260830062115.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830062115.fits,CoRoT-2,2026-08-29T23:21:15.278-0700,2026-08-29,,Clear
CoRoT-2260830062415.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830062415.fits,CoRoT-2,2026-08-29T23:24:15.748-0700,2026-08-29,,Clear
CoRoT-2260830062716.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830062716.fits,CoRoT-2,2026-08-29T23:27:16.159-0700,2026-08-29,,Clear
CoRoT-2260830063015.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830063015.fits,CoRoT-2,2026-08-29T23:30:15.481-0700,2026-08-29,,Clear
CoRoT-2260830063315.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830063315.fits,CoRoT-2,2026-08-29T23:33:15.944-0700,2026-08-29,,Clear
CoRoT-2260830063615.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830063615.fits,CoRoT-2,2026-08-29T23:36:15.342-0700,2026-08-29,,Clear
CoRoT-2260830063915.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830063915.fits,CoRoT-2,2026-08-29T23:39:15.783-0700,2026-08-29,,Clear
CoRoT-2260830064217.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830064217.fits,CoRoT-2,2026-08-29T23:42:17.149-0700,2026-08-29,,Clear
CoRoT-2260830064515.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830064515.fits,CoRoT-2,2026-08-29T23:45:15.619-0700,2026-08-29,,Clear
CoRoT-2260830064816.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830064816.fits,CoRoT-2,2026-08-29T23:48:16.017-0700,2026-08-29,,Clear
CoRoT-2260830065115.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830065115.fits,CoRoT-2,2026-08-29T23:51:15.541-0700,2026-08-29,,Clear
CoRoT-2260830065417.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830065417.fits,CoRoT-2,2026-08-29T23:54:17.032-0700,2026-08-29,,Clear
CoRoT-2260830065715.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830065715.fits,CoRoT-2,2026-08-29T23:57:15.526-0700,2026-08-29,,Clear
CoRoT-2260830070016.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830070016.fits,CoRoT-2,2026-08-30T00:00:16.085-0700,2026-08-30,,Clear
CoRoT-2260830070316.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830070316.fits,CoRoT-2,2026-08-30T00:03:16.619-0700,2026-08-30,,Clear
CoRoT-2260830070616.fits,observations\2026-08-30\CoRoT-2\session_01\CoRoT-2260830070616.fits,CoRoT-2,2026-08-30T00:06:16.057-0700,2026-08-30,,Clear
